[2023-01-02 14:33:25] INFO: CheckM v1.2.2
[2023-01-02 14:33:25] INFO: checkm qa -o 3 xanthomonas.ms ncbi-genomes-2023-01-01.checkm
[2023-01-02 14:33:25] INFO: CheckM data: /home/djs217/checkm
[2023-01-02 14:33:25] INFO: [CheckM - qa] Tabulating genome statistics.
[2023-01-02 14:33:25] INFO: Calculating AAI between multi-copy marker genes.
[2023-01-02 14:33:25] INFO: Reading HMM info from file.
[2023-01-02 14:33:26] INFO: Parsing HMM hits to marker genes:
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                                 Node Id      Marker lineage     # genomes   # markers   # marker sets   0     1     2    3   4   5+   Completeness   Contamination   Strain heterogeneity  
  GCA_020813075.1_ASM2081307v1_genomic      5          Xanthomonas           16         1163          401        4    1157   2    0   0   0       99.89            0.11               0.00          
  GCA_020813075.1_ASM2081307v1_genomic      4        Xanthomonadaceae        58         540           311        0    540    0    0   0   0       100.00           0.00               0.00          
  GCA_020813075.1_ASM2081307v1_genomic      3        Xanthomonadales         63         499           264        0    499    0    0   0   0       100.00           0.00               0.00          
  GCA_020813075.1_ASM2081307v1_genomic      2      Gammaproteobacteria      1167        280           178        1    279    0    0   0   0       99.72            0.00               0.00          
  GCA_020813075.1_ASM2081307v1_genomic      1         Proteobacteria        2343        182           119        1    181    0    0   0   0       99.16            0.00               0.00          
  GCA_020813075.1_ASM2081307v1_genomic      0            Bacteria           5449        104            58        1    103    0    0   0   0       98.28            0.00               0.00          
  GCA_020813085.1_ASM2081308v1_genomic      5          Xanthomonas           16         1163          401        4    1158   1    0   0   0       99.89            0.12               0.00          
  GCA_020813085.1_ASM2081308v1_genomic      4        Xanthomonadaceae        58         540           311        0    539    1    0   0   0       100.00           0.32               0.00          
  GCA_020813085.1_ASM2081308v1_genomic      3        Xanthomonadales         63         499           264        0    498    1    0   0   0       100.00           0.19               0.00          
  GCA_020813085.1_ASM2081308v1_genomic      2      Gammaproteobacteria      1167        280           178        1    278    1    0   0   0       99.72            0.56               0.00          
  GCA_020813085.1_ASM2081308v1_genomic      1         Proteobacteria        2343        182           119        1    181    0    0   0   0       99.16            0.00               0.00          
  GCA_020813085.1_ASM2081308v1_genomic      0            Bacteria           5449        104            58        1    103    0    0   0   0       98.28            0.00               0.00          
  GCA_020813115.1_ASM2081311v1_genomic      5          Xanthomonas           16         1163          401        4    1158   1    0   0   0       99.89            0.03               0.00          
  GCA_020813115.1_ASM2081311v1_genomic      4        Xanthomonadaceae        58         540           311        0    540    0    0   0   0       100.00           0.00               0.00          
  GCA_020813115.1_ASM2081311v1_genomic      3        Xanthomonadales         63         499           264        0    499    0    0   0   0       100.00           0.00               0.00          
  GCA_020813115.1_ASM2081311v1_genomic      2      Gammaproteobacteria      1167        280           178        1    279    0    0   0   0       99.72            0.00               0.00          
  GCA_020813115.1_ASM2081311v1_genomic      1         Proteobacteria        2343        182           119        1    181    0    0   0   0       99.16            0.00               0.00          
  GCA_020813115.1_ASM2081311v1_genomic      0            Bacteria           5449        104            58        1    103    0    0   0   0       98.28            0.00               0.00          
  GCA_020813135.1_ASM2081313v1_genomic      5          Xanthomonas           16         1163          401        5    1158   0    0   0   0       99.77            0.00               0.00          
  GCA_020813135.1_ASM2081313v1_genomic      4        Xanthomonadaceae        58         540           311        0    540    0    0   0   0       100.00           0.00               0.00          
  GCA_020813135.1_ASM2081313v1_genomic      3        Xanthomonadales         63         499           264        0    499    0    0   0   0       100.00           0.00               0.00          
  GCA_020813135.1_ASM2081313v1_genomic      2      Gammaproteobacteria      1167        280           178        1    279    0    0   0   0       99.72            0.00               0.00          
  GCA_020813135.1_ASM2081313v1_genomic      1         Proteobacteria        2343        182           119        1    181    0    0   0   0       99.16            0.00               0.00          
  GCA_020813135.1_ASM2081313v1_genomic      0            Bacteria           5449        104            58        1    103    0    0   0   0       98.28            0.00               0.00          
  GCA_020813155.1_ASM2081315v1_genomic      5          Xanthomonas           16         1163          401        7    1155   1    0   0   0       99.64            0.12               0.00          
  GCA_020813155.1_ASM2081315v1_genomic      4        Xanthomonadaceae        58         540           311        0    539    1    0   0   0       100.00           0.32               0.00          
  GCA_020813155.1_ASM2081315v1_genomic      3        Xanthomonadales         63         499           264        0    498    1    0   0   0       100.00           0.19               0.00          
  GCA_020813155.1_ASM2081315v1_genomic      2      Gammaproteobacteria      1167        280           178        1    278    1    0   0   0       99.72            0.56               0.00          
  GCA_020813155.1_ASM2081315v1_genomic      1         Proteobacteria        2343        182           119        1    181    0    0   0   0       99.16            0.00               0.00          
  GCA_020813155.1_ASM2081315v1_genomic      0            Bacteria           5449        104            58        1    103    0    0   0   0       98.28            0.00               0.00          
  GCA_020813175.1_ASM2081317v1_genomic      5          Xanthomonas           16         1163          401        4    1154   5    0   0   0       99.89            0.48               0.00          
  GCA_020813175.1_ASM2081317v1_genomic      4        Xanthomonadaceae        58         540           311        0    537    3    0   0   0       100.00           0.50               0.00          
  GCA_020813175.1_ASM2081317v1_genomic      3        Xanthomonadales         63         499           264        0    496    3    0   0   0       100.00           0.59               0.00          
  GCA_020813175.1_ASM2081317v1_genomic      2      Gammaproteobacteria      1167        280           178        1    278    1    0   0   0       99.72            0.03               0.00          
  GCA_020813175.1_ASM2081317v1_genomic      1         Proteobacteria        2343        182           119        1    180    1    0   0   0       99.16            0.12               0.00          
  GCA_020813175.1_ASM2081317v1_genomic      0            Bacteria           5449        104            58        1    103    0    0   0   0       98.28            0.00               0.00          
  GCA_020813195.1_ASM2081319v1_genomic      5          Xanthomonas           16         1163          401        20   1137   6    0   0   0       99.40            0.70               0.00          
  GCA_020813195.1_ASM2081319v1_genomic      4        Xanthomonadaceae        58         540           311        0    540    0    0   0   0       100.00           0.00               0.00          
  GCA_020813195.1_ASM2081319v1_genomic      3        Xanthomonadales         63         499           264        0    499    0    0   0   0       100.00           0.00               0.00          
  GCA_020813195.1_ASM2081319v1_genomic      2      Gammaproteobacteria      1167        280           178        1    279    0    0   0   0       99.72            0.00               0.00          
  GCA_020813195.1_ASM2081319v1_genomic      1         Proteobacteria        2343        182           119        1    181    0    0   0   0       99.16            0.00               0.00          
  GCA_020813195.1_ASM2081319v1_genomic      0            Bacteria           5449        104            58        1    103    0    0   0   0       98.28            0.00               0.00          
  GCA_020813295.1_ASM2081329v1_genomic      5          Xanthomonas           16         1163          401        5    1155   3    0   0   0       99.64            0.53              33.33          
  GCA_020813295.1_ASM2081329v1_genomic      4        Xanthomonadaceae        58         540           311        0    538    2    0   0   0       100.00           0.64              33.33          
  GCA_020813295.1_ASM2081329v1_genomic      3        Xanthomonadales         63         499           264        0    497    2    0   0   0       100.00           0.76              33.33          
  GCA_020813295.1_ASM2081329v1_genomic      2      Gammaproteobacteria      1167        280           178        1    278    1    0   0   0       99.72            0.56              33.33          
  GCA_020813295.1_ASM2081329v1_genomic      1         Proteobacteria        2343        182           119        1    180    1    0   0   0       99.16            0.84              33.33          
  GCA_020813295.1_ASM2081329v1_genomic      0            Bacteria           5449        104            58        1    103    0    0   0   0       98.28            0.00              33.33          
  GCA_020813315.1_ASM2081331v1_genomic      5          Xanthomonas           16         1163          401        6    1156   1    0   0   0       99.85            0.03               0.00          
  GCA_020813315.1_ASM2081331v1_genomic      4        Xanthomonadaceae        58         540           311        0    540    0    0   0   0       100.00           0.00               0.00          
  GCA_020813315.1_ASM2081331v1_genomic      3        Xanthomonadales         63         499           264        0    499    0    0   0   0       100.00           0.00               0.00          
  GCA_020813315.1_ASM2081331v1_genomic      2      Gammaproteobacteria      1167        280           178        2    278    0    0   0   0       99.16            0.00               0.00          
  GCA_020813315.1_ASM2081331v1_genomic      1         Proteobacteria        2343        182           119        2    180    0    0   0   0       98.32            0.00               0.00          
  GCA_020813315.1_ASM2081331v1_genomic      0            Bacteria           5449        104            58        1    103    0    0   0   0       98.28            0.00               0.00          
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-01-02 14:33:52] INFO: { Current stage: 0:00:27.753 || Total: 0:00:27.753 }
